title,address,date,description,price,phone,link
5 bed detached house for sale,"""Linton"" at Barhill Way, Bearsden, Glasgow G61",4th Mar 2020,"-new-personalised home moving advice service. Contact us via telephone, email or live chat: Linton by Robertson Homes presents a large, welcoming hall and generous lounge, with integrated double garage and an open-plan Ashley Ann kitchen and dining ...","£542,995",0141 376 7214 **,https://www.zoopla.co.uk//new-homes/details/54451361?search_identifier=0166127156f5032453ea593d21d94957
5 bed detached house for sale,"""Hutton Grand"" at Barhill Way, Bearsden, Glasgow G61",4th Mar 2020,"-new-personalised home moving advice service. Contact us via telephone, email or live chat: Ideal for families, the Hutton Grand house style offers flexibility over three generous floors and over 2340 sq ft of space. It provides additional storage ...","£599,995",0141 376 7214 **,https://www.zoopla.co.uk//new-homes/details/54451360?search_identifier=0166127156f5032453ea593d21d94957
6 bed detached house for sale,"""Lawrie Grand"" at Barhill Way, Bearsden, Glasgow G61",4th Mar 2020,"-new-personalised home moving advice service. Contact us via telephone, email or live chat: The Lawrie Grand is designed for growing families, with comfortable bedrooms, integrated garage and open plan living/dining areas across three floors. You'll ...","£608,995",0141 376 7214 **,https://www.zoopla.co.uk//new-homes/details/54451365?search_identifier=0166127156f5032453ea593d21d94957
6 bed detached house for sale,"""Lawrie Grand"" at Barhill Way, Bearsden, Glasgow G61",4th Mar 2020,"-new-personalised home moving advice service. Contact us via telephone, email or live chat: The Lawrie Grand is designed for growing families, with comfortable bedrooms, integrated garage and open plan living/dining areas across three floors. You'll ...","£608,995",0141 376 7214 **,https://www.zoopla.co.uk//new-homes/details/54451364?search_identifier=0166127156f5032453ea593d21d94957
3 bed flat for sale,"Dunlop Street, City Centre, Glasgow G1",3rd Mar 2020,Superprime luxury 3 bedroom two floor Duplex apartment occupying a fabulous West facing spot in the Metropole development with an amazing balcony and fabulous views. (contd...),"£355,000",0141 376 8794 **,https://www.zoopla.co.uk//for-sale/details/54450263?search_identifier=0166127156f5032453ea593d21d94957
3 bed detached house for sale,"Oldbar Square, Glasgow, Lanarkshire G53",3rd Mar 2020,"A truly stunning and immaculately presented detached villa situated in a much sought after, convenient and child friendly residential location. (contd...)","£235,000",0141 376 8389 **,https://www.zoopla.co.uk//for-sale/details/53177607?search_identifier=0166127156f5032453ea593d21d94957
1 bed flat for sale,"South Frederick Street, City Centre, Glasgow G1",3rd Mar 2020,"Much like our wonderful city itself, snazzy, solid, self-confident and distinctively chic this outstanding one bedroom flat is in one of the Merchant City's most pre-eminent buildings. Built as No. (contd...)","£175,000",0141 376 8386 **,https://www.zoopla.co.uk//for-sale/details/54450231?search_identifier=0166127156f5032453ea593d21d94957
1 bed flat for sale,"Elderpark Street, Flat 0/2, Govan, Glasgow G51",3rd Mar 2020,"HD Property Video Available. A bright and spacious apartment within a highly sought after address in the heart of Govan. Located on the ground floor of this handsome development, the apartment benefits from a superb open outlook over Elder park ...","£75,000",0141 376 9406 **,https://www.zoopla.co.uk//for-sale/details/54447501?search_identifier=0166127156f5032453ea593d21d94957
3 bed flat for sale,"Cherrybank Road, Glasgow, Lanarkshire G43",3rd Mar 2020,"A well appointed first floor, three bedroom apartment enjoying prime location within the sought after area in the south side of Glasgow. (contd...)","£90,000",0141 376 8797 **,https://www.zoopla.co.uk//for-sale/details/54445344?search_identifier=0166127156f5032453ea593d21d94957
4 bed detached house for sale,"Glen Turret, St Leonards, East Kilbride G74",3rd Mar 2020,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£415,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/54444162?search_identifier=0166127156f5032453ea593d21d94957
3 bed end terrace house for sale,"Grantlea Terrace, Mount Vernon, Glasgow G32",3rd Mar 2020,"Imposing and rarely available, traditional sandstone end terrace villa within this much sought after district of Mount Vernon, Glasgow. (contd...)","£289,000",0141 376 8791 **,https://www.zoopla.co.uk//for-sale/details/54443268?search_identifier=0166127156f5032453ea593d21d94957
2 bed flat for sale,"Ayr Street, Springburn, Glasgow G21",2nd Mar 2020,"***see video*** Keys Estate Agents are delighted to present to the market, this modern second floor flat set within the popular and much sought after address of Ayr Street, Springburn. The property on offer comprises welcoming entrance hallway, bright ...","£74,950",0141 376 8998 **,https://www.zoopla.co.uk//for-sale/details/54437288?search_identifier=0166127156f5032453ea593d21d94957
4 bed property for sale,"John Marshall Drive, Bishopbriggs G64",2nd Mar 2020,"**unexpectedly back on the market** Cleverly extended, 4 bedroom detached villa, enjoying a cul-de-sac position within this a popular residential area, within easy reach of local amenities and not directly overlooked to the rear, which provides a good ...","£260,000",0141 433 1062 **,https://www.zoopla.co.uk//for-sale/details/54437259?search_identifier=0166127156f5032453ea593d21d94957
2 bed semi-detached house for sale,"Micklehouse Road, Baillieston, Glasgow, Lanarkshire G69",2nd Mar 2020,"Offered to the market requiring refurbishment throughout, is this Laing Homes semi detached villa, set on the periphery of this sought after development. (contd...)","£105,000",0141 376 8791 **,https://www.zoopla.co.uk//for-sale/details/54436081?search_identifier=0166127156f5032453ea593d21d94957
3 bed flat for sale,"Ferryden Court, Glasgow G14",2nd Mar 2020,3 Bedroom 2nd Floor Apartment Attractively presented and upgraded second floor apartment offering generously proportioned rooms throughout. This is an ideal first or second time buyers home situated close to the heart of Glasgow’s West End. ...,"£97,500",0141 376 8248 **,https://www.zoopla.co.uk//for-sale/details/54434212?search_identifier=0166127156f5032453ea593d21d94957
2 bed flat for sale,"Lymburn Street, Flat 0/2, Yorkhill, Glasgow G3",2nd Mar 2020,"HD Video Available. Just around the corner from Finnieston's exceptional collection of bars, restaurants and coffee shops, this well-appointed, two double bedroom, elevated ground floor apartment is offered for sale at an extremely attractive price ...","£145,000",0141 376 9403 **,https://www.zoopla.co.uk//for-sale/details/54434087?search_identifier=0166127156f5032453ea593d21d94957
2 bed flat for sale,"Rotherwood Avenue, Upper Cottage, Knightswood, Glasgow G13",2nd Mar 2020,"HD Video Available. A bright, spacious, two bedroom, upper cottage flat, benefiting from large rear south facing garden and off-street parking. The property is close to amenities in Great Western Retail Park and Clydebank. This well-priced home is ...","£95,000",0141 376 9403 **,https://www.zoopla.co.uk//for-sale/details/54433955?search_identifier=0166127156f5032453ea593d21d94957
1 bed bungalow for sale,"Stewart Gardens, Malletsheugh Road, Newton Mearns G77",2nd Mar 2020,"The Young is a practical, well-laid-out one-bedroom terraced bungalow with ample natural light and offers comfortable accommodation. As you enter the hall, there is a good-sized storage cupboard and a practical utility room.","£197,495",0141 376 7344 **,https://www.zoopla.co.uk//new-homes/details/52786620?search_identifier=0166127156f5032453ea593d21d94957
4 bed detached house for sale,"""The Ettrick"" at Waukglen Avenue, Glasgow G53",2nd Mar 2020,"First Home Fund The Ettrick four bedroom detached family home offers all the benefits and high quality design to be expected from a brand new Persimmon home. Designed for spacious and flexible living accommodation, the Ettrick features a lounge to the ...","£269,995",0141 376 8341 **,https://www.zoopla.co.uk//new-homes/details/54431603?search_identifier=0166127156f5032453ea593d21d94957
4 bed detached house for sale,"""The Ettrick"" at Waukglen Avenue, Glasgow G53",2nd Mar 2020,"First Home Fund The Ettrick four bedroom detached family home offers all the benefits and high quality design to be expected from a brand new Persimmon home. Designed for spacious and flexible living accommodation, the Ettrick features a lounge to the ...","£264,995",0141 376 8341 **,https://www.zoopla.co.uk//new-homes/details/54431602?search_identifier=0166127156f5032453ea593d21d94957
4 bed detached house for sale,"""The Trinity"" at Gilbertfield Road, Cambuslang, Glasgow G72",2nd Mar 2020,"Part-Ex offered. The Trinity is a four bedroom home designed for modern family living. Its features include an open plan dining and family area with double doors leading outside, the front also leads onto the kitchen and then through to the utility ...","£324,995",01228 925883 **,https://www.zoopla.co.uk//new-homes/details/54431594?search_identifier=0166127156f5032453ea593d21d94957
4 bed detached house for sale,"""The Lismore"" at Greenlees Road, Cambuslang, Glasgow G72",2nd Mar 2020,"First Home Fund The Lismore is a perfectly-proportioned four bedroom detached home with single integral garage. Downstairs the Lismore features a welcoming hall with under-stairs storage, lounge to the front with triple window, large kitchen/dining ...","£269,995",01228 925884 **,https://www.zoopla.co.uk//new-homes/details/54431601?search_identifier=0166127156f5032453ea593d21d94957
2 bed semi-detached house for sale,"South Mains Road, Milngavie, Glasgow G62",2nd Mar 2020,"Early viewing is recommended to appreciate this well positioned extended semi-detached villa, located within much admired residential area. Milngavie Town Centre is close by and offers an excellent choice of shops, cafes, bistros and restaurants. ...","£249,000",0141 376 7272 **,https://www.zoopla.co.uk//for-sale/details/54430931?search_identifier=0166127156f5032453ea593d21d94957
1 bed flat for sale,"142 Park Terrace, West Mains, East Kilbride G74",2nd Mar 2020,A bright and spacious ground floor flat set within this convenient and popular pocket of central East Kilbride. EPC - C,"£59,995",0141 376 9382 **,https://www.zoopla.co.uk//for-sale/details/54430616?search_identifier=0166127156f5032453ea593d21d94957
2 bed terraced house for sale,"Pointpark Crescent, Uddingston G71",2nd Mar 2020,"*view via the virtual tour!* - This mid terraced property offers you all the features of a house you'd expect and more! Initial highlights include modern specifications, energy efficient, smart storage solutions and patio door access to your rear garden.","£165,000",01698 599865 **,https://www.zoopla.co.uk//for-sale/details/54428334?search_identifier=0166127156f5032453ea593d21d94957
4 bed detached house for sale,"Glebe Wynd, Bothwell, Glasgow G71",2nd Mar 2020,"This peacefully positioned and particularly understated split-level detached villa offers versatile and well-proportioned living accommodation whilst enjoying a fantastic position within this highly sought-after area. Located within ""The Glebe"" this ...","£599,995",01698 599806 **,https://www.zoopla.co.uk//for-sale/details/54427695?search_identifier=0166127156f5032453ea593d21d94957
5 bed property for sale,"Beaumont Gate, Glasgow G12",1st Mar 2020,"Superb 5 bedroom, main door duplex apartment in the heart of Dowanhill, extending to over 3450 sq ft.","£675,000",0141 376 7261 **,https://www.zoopla.co.uk//for-sale/details/54425142?search_identifier=0166127156f5032453ea593d21d94957
2 bed flat for sale,"Plot 12 - The Works, Gilbert Street G3",29th Feb 2020,"Plot 12 - The Works is a spacious first floor type E apartment with open plan living/kitchen area, 2 double bedrooms with master en suite.","£259,995",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/54422469?search_identifier=0166127156f5032453ea593d21d94957
2 bed flat for sale,"Plot 13 - The Works, Gilbert Street G3",29th Feb 2020,"Plot 13 is a spacious 2 bedroom apartment situated on the first floor. This apartment benefits from open plan living/kitchen area, large balcony, 2 double bedrooms and master en suite.","£279,995",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/54422471?search_identifier=0166127156f5032453ea593d21d94957
